"maHang","tenHang","loaiHang","loaiVang","nhomHang","trangThai","tlTong","tlHot","tlVang","ni","congBan","congVon","giaBanMon","giaVon","cuaHang","quayLon","quayNho","ngayNhap"
"I9600442","Vỉ Thần Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1909","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46065.8175892361"
"I9600443","ThẦN TÀI phú quý 2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","17825","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4415945255"
"I9600445","ThẦN TÀI phú quý 2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","17825","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4415988079"
"I9600451","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780379977"
"I9600452","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780418634"
"I9600453","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780449074"
"I9600454","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780524306"
"I9600455","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780228356"
"I9600457","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","220","120","0","1786","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780430208"
"I9600460","HỘP HOA 1P","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","550","350","0","2016","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780372685"
"I9600463","HỘP HOA 1P","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","550","350","0","2016","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780345718"
"I9600464","HỘP HOA 1P","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","550","350","0","2016","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.4780386574"
"I9600479","Vỉ Thần Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1917","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.6197995718"
"I9600480","Vỉ Thần Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1917","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.6197856829"
"I9600481","Vỉ Thần Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1917","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.619812963"
"I9600482","Vỉ Thần Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1917","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46066.6198072106"
"I9600497","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","180","0","1860","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46067.5977148495"
"I9600498","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","180","0","1860","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46067.5977099537"
"I9600500","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","260","140","0","1845","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46068.3910958333"
"I9600501","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","260","140","0","1845","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46068.3910885417"
"I9600502","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","260","140","0","1845","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46068.3910908218"
"I9600503","TCTM","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","260","140","0","1845","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46068.3911047801"
"I9600504","Bông 1N2","TTM","VANG23K",,"Còn tồn","1","0","1","0","300","0","0","16500","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46068.8684761574"
"I9600525","PNJ2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","17900","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46074.7896398958"
"I9600575","Vỉ Thần Tài ht 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1963","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.3975621528"
"I9600576","Vỉ Thần Tài ht 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1963","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.3975439815"
"I9600577","Vỉ Thần Tài ht 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1963","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.3975589931"
"I9600578","Vỉ Thần Tài ht 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1963","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.3975662847"
"I9600579","Vỉ Thần Tài ht 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","230","0","1963","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.3975724884"
"I9600581","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721834491"
"I9600582","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721873032"
"I9600583","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721816782"
"I9600584","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721862269"
"I9600585","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721796296"
"I9600586","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721807523"
"I9600587","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","300","0","1235.942","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.7721857639"
"I9600588","Kn2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","17300","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.8139474537"
"I9600590","ThẦN TÀI 2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","120","0","0","17300","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46076.8139435185"
"I9600854","Bông 0.5","TTM","VANG23K",,"Còn tồn","0.5","0","0.5","0","300","0","0","8700","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46083.5860879282"
"I9600859","DOJI2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","18600","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46083.6893079051"
"I9600873","Lắc CNC2","TTM","Vàng 24K",,"Còn tồn","2.57","0","2.57","0","2184","1773","0","47005","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46084.4091301273"
"I9600874","Lắc CNC2","TTM","Vàng 24K",,"Còn tồn","2.426","0","2.426","0","2160","1675","0","44372.6","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46084.4091293981"
"I9601085","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.242","0","0.242","0","346","176","0","4426.73","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46092.9181021991"
"I9601091","Bông hoa K2","TTM","Vàng 24K",,"Còn tồn","0.52","0","0.52","0","500","0","0","8918","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.4432653935"
"I9601093","Dây 2N2","TTM","VANG23K",,"Còn tồn","2","0","2","0","450","0","0","34200","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.4432688657"
"I9601102","Nhẫn CNC2","TTM","Vàng 24K",,"Còn tồn","0.242","0","0.242","0","376","176","0","4426.73","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.443269213"
"I9601108","Nhẫn CNC2","TTM","Vàng 24K",,"Còn tồn","0.136","0","0.136","0","299","99","0","2487.84","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.443275463"
"I9601109","HỘP HOA 1P","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","550","0","0","1745","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.4555846875"
"I9601110","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","0","0","930.609","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.4555855671"
"I9601111","Thẻ 0.2G","TTM","Vàng 24K",,"Còn tồn","0.05333","0","0.05333","0","499","0","0","930.609","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.4555850694"
"I9601130","Lắc CNC 2","TTM","Vàng 24K",,"Còn tồn","3.6","0","3.6","0","3600","2736","0","64908","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.9250556366"
"I9601131","Lắc CNC 2","TTM","Vàng 24K",,"Còn tồn","0.7","0","0.7","0","850","455","0","12544","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.9250541667"
"I9601137","DOJI2","TTM","Vàng 24K",,"Còn tồn","5","0","5","0","0","0","0","92150","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46095.9250551736"
"I9601155","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.422","0","0.422","0","450","0","0","7195.1","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46098.7202122685"
"I9601188","Lắc TrƠN bóng","TTM","Vàng 24K",,"Còn tồn","0.632","0","0.632","0","800","360","0","11198.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46099.4708068634"
"I9601200","Dây Ngựa","TTM","Vàng 24K",,"Còn tồn","0.121","0","0.121","0","390","140","0","2212.73","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46101.6191095255"
"I9601203","Dây Ngựa","TTM","Vàng 24K",,"Còn tồn","0.119","0","0.119","0","390","140","0","2178.47","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46101.6191079861"
"I9601237","Kim Phát Tài 0.1","TTM","Vàng 24K",,"Còn tồn","0.1","0","0.1","0","350","0","0","1580","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46105.6228437847"
"I9601330","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.41","0","0.41","0","500","311","0","6817.7","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46109.3879535069"
"I9601332","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.474","0","0.474","0","520","360","0","7882.38","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46109.3879616898"
"I9601335","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.294","0","0.294","0","450","223","0","4888.78","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46109.3879528588"
"I9601338","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.824","0","0.824","0","612","412","0","13488.88","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46109.3879522338"
"I9601379","Lắc 23K2","TTM","VANG23K",,"Còn tồn","1","0","1","0","0","0","0","15400","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46112.6922646181"
"I9601382","Kim Thần tài","TTM","Vàng 24K",,"Còn tồn","0.3","0","0.3","0","150","0","0","4680","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46114.5750253125"
"I9601384","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","2","0","2","0","0","0","0","31380","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46114.8867731482"
"I9601389","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.404","0","0.404","0","480","303","0","6722.56","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46115.4404523148"
"I9601390","DÉP K2","TTM","Vàng 24K",,"Còn tồn","1.01","0","1.01","0","1000","656","0","16644.3","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46115.4404446759"
"I9601402","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8550","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46116.8642259259"
"I9601405","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8550","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46116.8642315162"
"I9601406","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8550","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46116.8642295139"
"I9601407","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8550","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46116.8642207176"
"I9601408","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8550","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46116.8642238079"
"I9601416","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.364","0","0.364","0","470","273","0","6020.56","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46117.767143206"
"I9601443","Nhẫn CNC môi 2","TTM","Vàng 24K",,"Còn tồn","0.716","0","0.716","0","744","544","0","11770.88","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46119.814503669"
"I9601448","Lắc CNC","TTM","Vàng 24K",,"Còn tồn","2.05333","0","2.05333","0","2000","1558","0","33754.214","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46119.814502662"
"I9601450","Lắc Bọ 24k","TTM","Vàng 24K",,"Còn tồn","3.936","0","3.936","0","3900","2558","0","64274.48","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46119.8145014236"
"I9601492","Lắc CNC2","TTM","Vàng 24K",,"Còn tồn","2.365","0","2.365","0","2360","1416","0","38499.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46124.5815423264"
"I9601499","Sjc","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","16970","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46126.4022707176"
"I9601500","PNJ2","TTM","Vàng 24K",,"Còn tồn","3","0","3","0","0","0","0","50910","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46126.402271412"
"I9601504","PHÚ QUÝ 2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","16970","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46126.4022703704"
"I9601527","BẢO TÍN MẠNH HẢI 2","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","16880","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46128.8263969097"
"I9601561","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.742","0","0.742","0","720","562","0","12211.4","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46133.4595996181"
"I9601563","Bong CNC 2","TTM","Vàng 24K",,"Còn tồn","0.398","0","0.398","0","450","258","0","6506.6","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46133.4595988773"
"I9601570","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.32533","0","0.32533","0","505","302","0","5409.681","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46133.4595912037"
"I9601572","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.606","0","0.606","0","563","363","0","9877.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46133.4595992245"
"I9601611","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","7700","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46139.4460089468"
"I9601637","Bông Tai 24K","TTM","Vàng 24K",,"Còn tồn","0.5124","0","0.5124","0","520","344","0","8199.092","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46141.8544371181"
"I9601650","Lắc","TTM","Vàng 24K",,"Còn tồn","2.136","0","2.136","0","2100","1602","0","34069.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46142.7477033912"
"I9601669","Bông 05","TTM","VANG23K",,"Còn tồn","0.5","0","0.5","0","300","0","0","7600","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46143.4976172801"
"I9601679","Lắc CNC 2","TTM","Vàng 24K",,"Còn tồn","1.518","0","1.518","0","1500","941","0","23984.24","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46147.3935481134"
"I9601720","Nhẫn CNC  K2","TTM","Vàng 24K",,"Còn tồn","0.3015","0","0.3015","0","421","241","0","4817.77","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46154.6582046296"
"I9601721","Nhẫn CNC","TTM","Vàng 24K",,"Còn tồn","0.2865","0","0.2865","0","409","229","0","4583.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46154.6582042824"
"I9601722","Nhẫn CNC","TTM","Vàng 24K",,"Còn tồn","0.3195","0","0.3195","0","440","255","0","5111.4","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46154.6582050579"
"I9601730","Nhẫn","TTM","Vàng 24K",,"Còn tồn","0.486","0","0.486","0","549","369","0","7756.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46154.6702797801"
"I9601731","Nhẫn","TTM","Vàng 24K",,"Còn tồn","0.61","0","0.61","0","630","463","0","9735","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46154.6702770486"
"I9601764","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","1","0","1","0","0","0","0","15100","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46157.4048886574"
"I9601772","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8240","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46159.441293206"
"I9601773","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8240","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46159.4412920949"
"I9601774","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8240","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46159.4412940972"
"I9601775","VÀNG RỒNG THĂNG LONG","TTM","Vàng 24K",,"Còn tồn","0.5","0","0.5","0","0","0","0","8240","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46159.4412954861"
"I9601814","Nhẫn CNC K2","TTM","Vàng 24K",,"Còn tồn","0.688","0","0.688","0","1615","1115","0","11214.84","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46163.7802878819"
"I9601818","Nhẫn CNC K2","TTM","Vàng 24K",,"Còn tồn","0.168","0","0.168","0","650","411","0","2877.24","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46163.7802991898"
"I9601821","Nhẫn CNC K1","TTM","Vàng 24K",,"Còn tồn","0.155","0","0.155","0","460","233","0","2508.4","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46163.7802857292"
"I9601827","Day 24k","TTM","Vàng 24K",,"Còn tồn","2.312","0","2.312","0","2300","1502","0","35442.16","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46163.7802862269"
"I9601841","Nhẫn CNC","TTM","Vàng 24K",,"Còn tồn","0.202","0","0.202","0","350","151","0","3122.42","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46165.4957645833"
"I9601844","Lắc","TTM","Vàng 24K",,"Còn tồn","2.564","0","2.564","0","2500","1666","0","39382.44","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46165.4957653125"
"I9601850","Nhẫn Hoa","TTM","Vàng 24K",,"Còn tồn","0.587","0","0.587","0","835","534","0","9127.68","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46166.3762707176"
"I9601875","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.468","0","0.468","0","555","355","0","7187.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46168.8137203356"
"I9601877","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.692","0","0.692","0","725","525","0","10628.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46168.8137173264"
"I9601879","Lắc CNC 2","TTM","Vàng 24K",,"Còn tồn","2.368","0","2.368","0","2700","2108","0","36680.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46168.8137182523"
"I9601889","Dây CNC2","TTM","Vàng 24K",,"Còn tồn","1.174","0","1.174","0","1200","762","0","17550.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46172.4500332986"
"I9601892","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.1547","0","0.1547","0","430","235","0","2447.21","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46172.4500309375"
"I9601893","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.37","0","0.37","0","450","244","0","5535","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46172.4500336806"
"I9601894","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.307","0","0.307","0","738","438","0","4828.1","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46172.4500320602"
"I9601895","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.581","0","0.581","0","1000","645","0","8953.3","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46172.4500271643"
"I9601911","Lắc CNC2","TTM","Vàng 24K",,"Còn tồn","3.87","0","3.87","0","3870","0","0","55728","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46173.811096875"
"I9601926","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.304","0","0.304","0","540","340","0","4656.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46176.4326329051"
"I9601927","Nhẫn CNC 2","TTM","Vàng 24K",,"Còn tồn","0.6","0","0.6","0","880","582","0","9102","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46176.4326306713"
"I9601935","Lắc Natra","TTM","Vàng 24K",,"Còn tồn","1.519","0","1.519","0","1500","987","0","22890.98","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46176.4389999653"
"I9601937","Lắc 3c","TTM","VANG23K",,"Còn tồn","3","0","3","0","350","0","0","44010","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46176.438999537"
"I9601968","Đũa 24k","TTM","Vàng 24K",,"Còn tồn","0.716","0","0.716","0","800","600","0","10888.92","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46178.4964144676"
"I9602013","BÌNH 24k","TTM","Vàng 24K",,"Còn tồn","0.3","0","0.3","0","630","430","0","4540","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46184.4531207986"
"I9602024","Day","TTM","Vàng 24K",,"Còn tồn","1.734","0","1.734","0","1850","1040","0","25940.24","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46184.4908762732"
"I9602037","Lắc CNC","TTM","Vàng 24K",,"Còn tồn","1.092","0","1.092","0","1100","677","0","15309.8","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46187.4517154745"
"I9602038","Lắc CNC","TTM","Vàng 24K",,"Còn tồn","0.778","0","0.778","0","900","482","0","10907.2","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46187.4517150116"
"I9602039","Day","TTM","Vàng 24K",,"Còn tồn","1.234","0","1.234","0","1300","765","0","17300.6","Phần Mềm Vàng","2HOANGKIM2","2VANG24K","46187.4517166667"
